order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD349801,REST1136,CUST10501,COUR0371,-37.8017564,144.9986517,2020-05-09,01:34:56,0,1,Bike,"[('beer', 1), ('salads', 2), ('lunch buffet', 2), ('matka kulfi', 2)]",0,92.32,4987,25,7.51,6.4268
ORD083752,REST0732,CUST08468,COUR0080,-37.8005717,144.99308259999998,2020-12-23,05:32:18,0,0,Motorbike,"[('salads', 2), ('coffee', 3), ('paneer burger', 3)]",0,63.15,1794,4,6.97,3.0685
ORD268055,REST0732,CUST01352,COUR1777,-37.81970689999999,144.9721401,2020-05-05,11:32:18,0,0,Car,"[('salads', 3), ('waffles', 1)]",0,50.23,5766,14,6.97,4.4699
ORD080056,REST1136,CUST10305,COUR3238,-37.812420200000005,145.01503119999998,2020-01-26,14:50:06,0,1,Car,"[('salads', 2), ('palak pakoda', 3)]",0,60.65,5853,14,9.39,4.7574
ORD197771,REST0057,CUST03478,COUR1921,-37.814401399999994,144.99146130000003,2020-10-24,04:01:19,0,1,Bike,"[('potato twister', 2), ('chaat', 1), ('chocolate sandwiches', 3), ('cheese sandwich', 1)]",10,95.463,2747,14,7.82,5.2427
ORD159554,REST0057,CUST00048,COUR3983,-37.800816600000005,144.9576,2020-16-12,20:34:17,0,0,Car,"[('potato twister', 1), ('cheese sandwiches', 3)]",10,40.158,1482,4,7.82,3.1535
ORD205515,REST0732,CUST07618,COUR4581,-37.8139192,144.9379022,2020-06-25,13:50:46,1,0,Car,"[('sandwiches', 3), ('waffles', 1)]",45,48.136,7878,19,5.58,6.2584
ORD253034,REST0337,CUST12340,COUR0033,-37.81134229999999,144.96567040000002,2020-03-29,03:29:40,0,1,Motorbike,"[('fish finger', 2), ('fish cutlet', 3), ('dhokar dalna', 1), ('aloo posto', 2)]",0,120.66,2011,4,6.3,4.0195
ORD060251,REST0057,CUST02548,COUR1268,-37.8035448,145.003545,2020-08-20,14:18:27,0,0,Bike,"[('chocolate sandwich', 2), ('corn sandwich', 1), ('chocolate sandwiches', 3)]",40,71.754,4027,20,7.82,4.9577
ORD191880,REST0337,CUST02987,COUR2729,-37.7992159,144.9620989,2020-09-02,13:23:04,1,0,Bike,"[('chicken dak bunglow', 2), ('fish cutlet', 3)]",0,83.46,2762,14,7.88,5.8523
ORD109863,REST0057,CUST00895,COUR2355,-37.82043770000001,144.960317,2020-02-27,16:01:19,0,0,Bike,"[('chaat', 2), ('potato twister', 3), ('corn sandwich', 1), ('chilli cheese', 2)]",0,95.61,1596,8,7.82,3.1284
ORD023558,REST0732,CUST10447,COUR0912,-37.80974570000001,144.9913426,2020-11-23,17:56:02,0,0,Motorbike,"[('salads', 3), ('sandwiches', 1)]",0,49.03,2715,5,5.58,3.3368
ORD343550,REST1136,CUST03300,COUR4370,-37.8100015,144.9447414,2020-03-16,07:27:01,0,0,Bike,"[('thandai', 1), ('beer', 2)]",0,61.72,775,4,9.39,3.3317
ORD276109,REST1634,CUST08253,COUR0900,-37.8207129,144.9568024,2020-08-09,02:14:30,0,1,Motorbike,"[('ice tea', 1), ('supreme pizza', 2), ('farm pizza', 2), ('thin crust pizza', 2)]",0,95.25,2583,5,6.64,4.4311
ORD101103,REST0337,CUST09674,COUR3270,-37.8123079,144.954011,2020-01-21,21:33:37,0,0,Motorbike,"[('chicken curry', 3), ('bhetki paturi', 3)]",0,52.908,809,2,7.88,3.195
ORD329970,REST1634,CUST11401,COUR4726,-37.8119302,144.96211780000002,2020-05-21,14:50:06,0,0,Car,"[('potato wedges', 2), ('pasta', 2), ('thin crust pizza', 3), ('farm pizza', 3)]",0,135.64,2433,6,5.31,3.1845
ORD022510,REST0057,CUST01903,COUR0628,-37.826093799999995,144.995138,2020-03-15,21:13:50,0,1,Bike,"[('chilli cheese', 2), ('lassi', 1), ('cheese sandwiches', 2), ('cheese sandwich', 3)]",10,60.489,3537,18,6.26,5.6189
ORD096659,REST0057,CUST06180,COUR1881,-37.8131389,144.9359178,2020-05-17,19:46:48,1,1,Car,"[('chaat', 3), ('cheese sandwich', 1)]",0,45.19,3148,8,7.82,6.0597
ORD270426,REST0337,CUST09276,COUR4008,-37.8115911,144.97248480000002,2020-06-01,10:25:03,0,0,Bike,"[('fish cutlet', 2), ('chicken curry', 1), ('dhokar dalna', 2), ('chicken dak bunglow', 3)]",10,133.695,2480,12,6.3,4.0474
ORD202822,REST0732,CUST07692,COUR3200,-37.8142125,145.0116775,2020-03-13,01:15:09,0,0,Motorbike,"[('waffles', 1), ('burgers', 3), ('paneer burger', 3)]",45,50.826,2222,4,6.97,3.2361
ORD252850,REST1136,CUST00585,COUR0156,-37.8242093,144.9569549,2020-02-27,07:07:15,0,0,Bike,"[('thandai', 1), ('palak pakoda', 1), ('beer', 2)]",20,62.376,2623,13,9.39,4.0342
ORD291939,REST0057,CUST02834,COUR2811,-37.8188557,144.998089,2020-04-11,22:09:13,0,1,Car,"[('chilli cheese', 1), ('cheese sandwiches', 2)]",0,27.98,3444,8,6.26,4.8659
ORD238569,REST0732,CUST05733,COUR2226,-37.8145205,144.94653830000001,2020-04-08,21:49:27,0,0,Bike,"[('waffles', 2), ('pasta', 3), ('paneer burger', 3)]",0,85.85,6700,34,6.97,6.4557
ORD266169,REST0337,CUST12085,COUR3212,-37.8238027,144.9788569,2020-04-24,18:55:23,1,0,Car,"[('chicken dak bunglow', 2), ('dhokar dalna', 1)]",0,58.32,3410,8,6.3,5.2948
ORD134925,REST0732,CUST02098,COUR2735,-37.7997219,145.0186542,2020-05-21,18:59:20,1,0,Bike,"[('coffee', 3), ('pasta', 2)]",0,37.31,910,5,5.58,4.7806
ORD315160,REST0337,CUST09008,COUR0771,-37.800984899999996,144.9786899,2020-09-25,12:07:54,1,0,Motorbike,"[('fish cutlet', 1), ('fish curry', 1), ('bengali pulao', 1), ('dhokar dalna', 2)]",45,46.618,3642,7,6.3,5.0121
ORD214204,REST0057,CUST02360,COUR0213,-37.8199807,144.9460108,2020-11-26,02:14:30,0,0,Motorbike,"[('corn sandwich', 2), ('panipuri', 1), ('cheese sandwiches', 3)]",10,85.356,2416,5,6.26,3.4363
ORD291425,REST0057,CUST12218,COUR3136,-37.81482929999999,144.9656993,2020-09-07,08:34:17,0,0,Bike,"[('cheese sandwich', 3), ('corn sandwich', 2), ('panipuri', 2), ('cheese sandwiches', 1)]",0,107.15,686,3,7.82,3.0973
ORD176539,REST1136,CUST01433,COUR0720,-37.8116355,144.96824099999998,2020-10-19,05:52:05,0,0,Car,"[('lunch buffet', 3), ('beer', 3), ('salads', 3), ('mango lassi', 1)]",10,113.499,1922,5,9.39,2.777
ORD291214,REST1136,CUST03329,COUR2256,-37.8051044,144.9521935,2020-09-24,20:58:01,0,0,Bike,"[('palak pakoda', 3), ('lunch buffet', 3), ('mango lassi', 1), ('thandai', 3)]",40,101.946,376,2,7.51,2.9197
ORD154938,REST1136,CUST00195,COUR2230,-37.8067516,144.9643373,2020-09-15,11:44:10,0,0,Car,"[('lunch buffet', 3), ('thandai', 3), ('mango lassi', 1)]",0,121.16,1322,3,9.39,3.0694
ORD225662,REST1634,CUST10040,COUR2973,-37.8046273,144.96335569999997,2020-06-15,21:45:29,0,0,Bike,"[('thin crust pizza', 1), ('farm pizza', 3), ('ice tea', 2)]",10,77.616,2678,13,5.31,4.0163
ORD042658,REST1634,CUST00028,COUR0408,-37.8111201,144.9700211,2020-05-05,02:54:03,0,0,Motorbike,"[('thin crust pizza', 2), ('potato wedges', 2), ('ice tea', 1), ('pasta', 2)]",0,111.83,1653,3,5.31,3.223
ORD049485,REST1634,CUST13045,COUR3531,-37.812044,144.9535421,2020-04-28,17:00:39,0,0,bike,"[('potato wedges', 3), ('supreme pizza', 3)]",0,62.76,3404,8,5.31,3.4148
ORD186069,REST0057,CUST06112,COUR4235,-37.805207700000004,144.9418407,2020-05-16,20:18:27,0,1,Bike,"[('chocolate sandwich', 1), ('cheese sandwiches', 1), ('corn sandwich', 1), ('lassi', 1)]",20,39.024,2511,13,6.26,5.1347
ORD245278,REST1634,CUST05219,COUR1319,-37.822337899999994,144.96099719999998,2020-01-18,04:01:19,0,1,Car,"[('potato wedges', 3), ('thin crust pizza', 3), ('pasta', 1), ('supreme pizza', 1)]",40,73.914,2475,6,6.64,4.6952
ORD077173,REST0057,CUST06375,COUR2203,-37.8170561,144.94909019999997,2020-11-28,15:05:56,0,1,Bike,"[('panipuri', 3), ('corn sandwich', 2)]",0,92.98,2024,10,7.82,5.0014
ORD172570,REST0057,CUST00255,COUR1010,-37.8077748,144.93329450000002,2020-02-01,04:13:11,0,1,Bike,"[('chaat', 1), ('chilli cheese', 1), ('chocolate sandwiches', 3)]",0,82.64,3561,18,7.82,5.7323
ORD239844,REST0732,CUST09359,COUR0567,-37.811477000000004,144.97305380000003,2020-05-09,17:36:15,0,1,Bike,"[('coffee', 2), ('pasta', 3), ('burgers', 2), ('paneer burger', 1)]",40,45.198,4599,23,5.58,6.4672
ORD109838,REST0337,CUST09985,COUR4099,-37.805672200000004,144.9571385,2020-01-03,02:06:35,0,0,Motorbike,"[('chicken curry', 3), ('alur dom', 3), ('fish finger', 3)]",45,70.372,1721,3,6.3,3.0661
ORD269166,REST0337,CUST11399,COUR4576,144.9474374,-37.806564200000004,2020-05-31,00:51:25,0,1,Bike,"[('alur dom', 1), ('fish cutlet', 3)]",20,46.512,1241,6,7.88,4.0411
ORD127163,REST0057,CUST00945,COUR2097,-37.815302100000004,144.96540269999997,2020-07-12,11:00:39,0,1,bike,"[('chocolate sandwich', 2), ('panipuri', 3), ('lassi', 3)]",0,123.2,673,1,7.82,3.745
ORD305691,REST1136,CUST04640,COUR4176,-37.806306299999996,144.9366014,2020-07-28,01:34:56,0,0,Bike,"[('palak pakoda', 2), ('matka kulfi', 2)]",45,34.947,1619,8,7.51,3.2066
ORD075957,REST1634,CUST07553,COUR1165,-37.811359,144.9406482,2020-01-18,19:03:17,1,1,Car,"[('supreme pizza', 1), ('ice tea', 1), ('pasta', 2), ('potato wedges', 2)]",10,68.391,4523,11,6.64,6.7504
ORD299669,REST1634,CUST08849,COUR3578,-37.818512899999995,144.9671482,2020-02-01,06:35:36,0,1,Bike,"[('ice tea', 2), ('potato wedges', 3), ('pasta', 2)]",0,102.12,1705,9,5.31,5.1206
ORD119793,REST1634,CUST08832,COUR0846,-37.806614399999994,144.96146159999998,2020-05-08,01:03:17,0,0,Bike,"[('farm pizza', 3), ('ice tea', 1)]",0,43.61,2644,34,5.31,4.3161
ORD226261,REST0732,CUST08237,COUR0727,-37.8203068,144.9577785,2020-07-15,11:44:10,0,0,Bike,"[('sandwiches', 1), ('waffles', 2), ('pasta', 2)]",45,44.132,6153,31,6.97,6.181
ORD042774,REST0337,CUST11906,COUR1913,-37.8003467,144.9781135,2020-06-01,14:54:03,0,0,Car,"[('fish finger', 3), ('fish curry', 2), ('fish cutlet', 1)]",0,95.69,3647,9,6.3,3.6791
ORD210331,REST1634,CUST12069,COUR3157,-37.815222799999994,144.9636,2020-05-11,00:55:23,0,0,Bike,"[('farm pizza', 1), ('thin crust pizza', 1)]",0,29.42,2085,10,5.31,3.8197
ORD024324,REST1136,CUST08197,COUR4830,-37.81775820000001,145.006987,2020-11-18,02:38:14,0,0,Motorbike,"[('thandai', 3), ('salads', 1)]",0,76.27,5706,11,7.51,3.7179
ORD064676,REST1634,CUST03129,COUR2860,-37.8119739,144.986043,2020-May-06,07:27:01,0,0,Motorbike,"[('ice tea', 2), ('thin crust pizza', 2)]",10,76.734,572,1,5.31,3.2839
ORD122256,REST0337,CUST11551,COUR3422,-37.8214474,144.9444435,2020-01-01,21:17:48,0,0,Motorbike,"[('bhetki paturi', 2), ('bengali pulao', 2)]",0,25.88,1027,2,7.88,2.8799
ORD091197,REST1136,CUST13689,COUR1627,-37.8186429,144.9553319,2020-10-28,21:53:24,0,0,Car,"[('thandai', 3), ('salads', 2), ('palak pakoda', 2)]",0,114.72,1330,3,9.39,2.5431
ORD185455,REST0337,CUST05086,COUR3807,-37.8217058,144.9552104,2020-02-07,00:39:33,0,0,Motorbike,"[('chicken dak bunglow', 3), ('bhetki paturi', 1)]",45,31.982,1166,2,6.3,2.6254
ORD234813,REST1136,CUST00634,COUR3880,-37.816865299999996,144.9656426,2020-09-10,22:32:58,0,0,Car,"[('salads', 3), ('thandai', 2), ('beer', 1), ('mango lassi', 1)]",0,89.35,1979,5,9.39,3.1355
ORD182868,REST0057,CUST11783,COUR0824,-37.8039919,144.9691179,2020-10-10,01:42:51,0,1,Motorbike,"[('chocolate sandwiches', 3), ('panipuri', 1), ('chilli cheese', 1), ('cheese sandwiches', 1)]",40,57.768,1005,2,7.82,4.4024
ORD302732,REST0057,CUST09251,COUR1389,-37.8148797,144.9662658,2020-12-18,20:02:38,0,0,Bike,"[('chocolate sandwich', 1), ('cheese sandwich', 2), ('potato twister', 1)]",0,40.45,568,3,6.26,3.0052
ORD291249,REST0057,CUST10731,COUR1036,-37.8118976,144.9866869,2020-04-07,17:00:39,0,0,Car,"[('cheese sandwiches', 1), ('lassi', 3), ('corn sandwich', 3), ('chocolate sandwiches', 3)]",20,150.104,2057,5,6.26,3.4446
ORD210745,REST0057,CUST00826,COUR1436,-37.817073,144.9595551,2020-04-04,23:56:02,0,1,Car,"[('chocolate sandwiches', 3), ('corn sandwich', 1), ('chocolate sandwich', 3)]",0,135.98,1175,3,7.82,3.8148
ORD033754,REST0337,CUST08056,COUR3873,-37.82023770000001,145.01446,2020-11-19,12:47:28,1,0,Bike,"[('bengali pulao', 3), ('alur dom', 2), ('chicken dak bunglow', 1)]",0,55.23,6394,32,6.3,7.4765
ORD259810,REST0337,CUST04487,COUR4658,-37.819903000000004,144.9600059,2020-07-30,06:31:38,0,0,Motorbike,"[('aloo posto', 1), ('bhetki paturi', 1)]",45,7.365,1579,3,7.88,3.0298
ORD123472,REST0057,CUST02759,COUR3079,-37.8085721,145.0042747,2020-02-14,06:43:30,0,0,Car,"[('chocolate sandwich', 1), ('potato twister', 2)]",0,39.51,3873,9,6.26,3.5059
ORD124086,REST1136,CUST02613,COUR2403,-37.8086441,144.9628946,2020-11-19,14:22:25,0,0,Car,"[('mango lassi', 2), ('lunch buffet', 2), ('thandai', 1)]",45,35.552,1176,3,9.39,3.0667
ORD194806,REST0732,CUST05639,COUR2497,-37.8133361,144.937065,2020-07-27,07:03:17,0,0,Bike,"[('pasta', 2), ('paneer burger', 3)]",0,33.74,7753,39,6.97,6.9553
ORD220876,REST0057,CUST05948,COUR2724,-37.8201236,144.9659657,2020-12-26,20:30:19,0,1,Motorbike,"[('potato twister', 1), ('corn sandwich', 3), ('cheese sandwiches', 2), ('chocolate sandwiches', 3)]",40,99.954,1416,3,7.82,4.472
ORD193593,REST0057,CUST04059,COUR3646,-37.82013679999999,144.98441359999998,2020-11-24,09:09:53,0,0,Bike,"[('chilli cheese', 1), ('cheese sandwiches', 3), ('cheese sandwich', 2)]",0,51.5,2510,13,7.82,3.9216
ORD254418,REST1136,CUST00573,COUR0186,-37.8169756,144.9665798,2020-08-09,08:02:38,0,1,Bike,"[('lunch buffet', 3), ('thandai', 3)]",0,115.68,2090,10,7.51,4.4226
ORD000576,REST0337,CUST13512,COUR0378,-37.8245745,144.9357416,2020-04-30,23:08:34,0,0,Bike,"[('bhetki paturi', 2), ('fish cutlet', 1), ('fish finger', 2)]",0,63.02,2431,12,6.3,4.0452
ORD262955,REST0057,CUST06727,COUR0258,-37.8080028,144.97316619999998,2020-10-27,00:23:44,0,0,Bike,"[('potato twister', 3), ('cheese sandwiches', 1)]",40,27.42,867,4,7.82,3.359
ORD339311,REST0057,CUST01558,COUR0864,-37.8118516,144.9935419,2020-07-01,18:55:23,1,1,Bike,"[('chilli cheese', 2), ('cheese sandwiches', 3), ('potato twister', 1)]",20,45.2,2682,13,6.26,5.6615
ORD239516,REST0732,CUST12918,COUR2835,-37.82482460000001,144.92849180000002,2020-12-29,07:27:01,0,0,Motorbike,"[('paneer burger', 2), ('pasta', 3), ('waffles', 1), ('salads', 2)]",0,74.49,11709,23,5.58,5.0248
ORD249463,REST1136,CUST11072,COUR3070,-37.8061201,144.9486771,2020-06-25,05:40:13,0,0,Bike,"[('salads', 2), ('matka kulfi', 3), ('beer', 3)]",0,115.88,405,2,7.51,3.1546
ORD158915,REST1136,CUST00612,COUR1348,-37.819363200000005,144.9571746,2020-06-30,05:04:36,0,0,Motorbike,"[('mango lassi', 2), ('salads', 2)]",40,13.716,1362,3,9.39,2.8471
ORD073285,REST0057,CUST07826,COUR3931,-37.8166527,144.98347569999999,2020-11-29,01:15:09,0,1,Bike,"[('chocolate sandwich', 1), ('cheese sandwich', 1)]",0,22.64,2119,11,7.82,4.998
ORD059007,REST0337,CUST06806,COUR0497,-37.8051085,144.9678265,2020-07-19,14:50:06,0,1,Motorbike,"[('fish finger', 3), ('fish cutlet', 1), ('aloo posto', 3)]",10,79.326,2477,5,7.88,4.1059
ORD279981,REST1634,CUST03571,COUR2223,-37.7985847,144.96571219999998,2020-03-27,22:01:19,0,0,Bike,"[('pasta', 1), ('thin crust pizza', 3)]",0,76.03,3203,16,5.31,4.5023
ORD324577,REST1634,CUST11695,COUR2933,-37.8097468,144.9925222,2020-06-20,14:26:22,0,1,Bike,"[('ice tea', 2), ('supreme pizza', 2), ('potato wedges', 2), ('pasta', 1)]",20,75.224,1311,7,5.31,4.4673
ORD303627,REST1634,CUST12058,COUR2246,-37.8132344,144.9627186,2020-05-14,04:52:44,0,0,Car,"[('potato wedges', 2), ('ice tea', 3), ('farm pizza', 3)]",0,111.47,2289,5,5.31,3.3987
ORD313512,REST0732,CUST13784,COUR0544,-37.8114581,144.9646549,2020-06-25,05:56:02,0,0,Bike,"[('burgers', 2), ('paneer burger', 3)]",20,42.64,5125,26,6.97,5.8524
ORD267762,REST0732,CUST06138,COUR3110,-37.8068782,144.9560174,2020-08-21,09:29:40,0,0,Car,"[('paneer burger', 3), ('waffles', 3), ('coffee', 2)]",40,63.072,5943,14,5.58,4.5055
ORD235963,REST0057,CUST05372,COUR0294,-37.8117314,144.9643145,2020-08-27,03:01:58,1,0,Car,"[('panipuri', 1), ('chocolate sandwich', 3)]",45,35.624,220,1,7.82,3.2638
ORD210571,REST1634,CUST07590,COUR3588,-37.81332379999999,144.93842659999999,2020-02-29,01:19:07,0,1,Car,"[('pasta', 3), ('potato wedges', 1), ('farm pizza', 1)]",10,47.187,5181,12,5.31,5.0194
ORD118665,REST0732,CUST02053,COUR4211,-37.802943,144.9512381,2020-05-06,15:01:58,0,0,Motorbike,"[('burgers', 2), ('coffee', 2)]",0,48.8,6021,12,5.58,3.956
ORD103177,REST0732,CUST03864,COUR4194,-37.8163524,144.9883405,2020-09-05,22:21:05,1,1,Car,"[('coffee', 1), ('salads', 1)]",0,17.22,3597,9,6.97,4.8675
ORD082931,REST0732,CUST02157,COUR1648,-37.8039972,144.9500263,2020-10-12,12:51:25,1,0,Car,"[('burgers', 3), ('pasta', 2), ('waffles', 1), ('paneer burger', 3)]",45,58.031,6224,15,5.58,6.2428
ORD214362,REST0057,CUST02699,COUR2798,-37.7997185,144.97096100000002,2020-10-02,06:47:28,0,0,Car,"[('chilli cheese', 1), ('panipuri', 2), ('corn sandwich', 1), ('chaat', 3)]",0,99.17,1525,4,7.82,3.1935
ORD003083,REST1136,CUST11420,COUR2892,-37.8133513,144.9510831,2020-06-03,16:21:05,0,0,Motorbike,"[('salads', 2), ('matka kulfi', 3)]",40,35.076,2145,4,9.39,3.1153
ORD342043,REST0732,CUST12052,COUR0094,-37.8103416,144.96139509999998,2020-10-23,20:42:11,0,0,Bike,"[('waffles', 2), ('salads', 1), ('paneer burger', 2)]",40,41.082,5305,27,6.97,5.5565
ORD178583,REST1634,CUST04227,COUR1658,-37.819188399999994,144.9874733,2020-05-21,14:54:03,0,0,Motorbike,"[('pasta', 1), ('supreme pizza', 2), ('thin crust pizza', 2)]",20,55.848,493,1,6.64,3.3951
ORD160947,REST1634,CUST01791,COUR3640,-37.7991533,144.96268419999998,2020-07-21,02:18:27,0,0,Car,"[('pasta', 2), ('ice tea', 2), ('farm pizza', 1), ('thin crust pizza', 1)]",0,92.18,3325,8,5.31,3.7602
ORD252263,REST1136,CUST11046,COUR1029,-37.80771420000001,144.9524056,2020-11-22,16:05:16,0,1,Bike,"[('beer', 3), ('salads', 3), ('lunch buffet', 3)]",0,120.63,104,1,9.39,3.6944
ORD067581,REST0337,CUST07760,COUR3773,-37.81351179999999,144.9651816,2020-11-19,23:28:21,0,0,Motorbike,"[('bhetki paturi', 3), ('dhokar dalna', 1), ('bengali pulao', 2)]",0,56.1,1892,4,6.3,3.1571
ORD079653,REST0732,CUST01492,COUR3413,-37.8177896,144.9688707,2020-03-05,20:30:19,0,0,Car,"[('burgers', 1), ('waffles', 3), ('paneer burger', 2)]",45,54.137,5574,13,6.97,3.9447
ORD159407,REST0057,CUST06991,COUR4414,-37.805572999999995,144.95348959999998,2020-05-01,02:34:17,0,0,Bike,"[('chaat', 2), ('cheese sandwiches', 2), ('chocolate sandwich', 3)]",45,53.444,1395,7,6.26,3.3002
ORD296559,REST1136,CUST02929,COUR1728,-37.818696,144.9829558,2020-10-04,20:46:09,0,1,Motorbike,"[('palak pakoda', 3), ('thandai', 2), ('mango lassi', 3), ('salads', 3)]",45,71.456,3749,7,9.39,4.4922
ORD324946,REST1634,CUST01364,COUR1120,-37.792618700000006,144.9582485,2020-06-23,01:34:56,0,0,Motorbike,"[('pasta', 2), ('thin crust pizza', 3), ('farm pizza', 2), ('ice tea', 1)]",45,67.436,4348,9,5.31,3.6601
ORD329815,REST1136,CUST03355,COUR2560,-37.821107299999994,144.9654739,2020-03-26,14:10:32,0,0,Bike,"[('beer', 2), ('mango lassi', 2), ('palak pakoda', 2), ('salads', 2)]",0,93.64,2288,11,7.51,3.7525
ORD128052,REST0732,CUST06516,COUR0967,-37.824488099999996,144.98296430000002,2020-03-20,21:53:24,0,0,Motorbike,"[('paneer burger', 3), ('burgers', 2), ('salads', 3)]",10,72.675,5001,10,6.97,4.0041
ORD027080,REST1634,CUST08448,COUR0506,-37.8031011,144.9633841,2020-01-09,22:17:08,0,0,Car,"[('pasta', 2), ('supreme pizza', 3), ('farm pizza', 2)]",0,59.74,2847,7,5.31,3.8498
ORD259051,REST1634,CUST06031,COUR1593,-37.8053659,144.94149230000002,2020-10-02,09:25:42,0,0,Car,"[('supreme pizza', 3), ('pasta', 3)]",0,55.11,4522,11,5.31,4.1986
ORD031037,REST1634,CUST00769,COUR4613,-37.7998331,144.93983469999998,2020-12-06,13:58:40,1,1,Car,"[('potato wedges', 1), ('thin crust pizza', 3)]",0,78.58,4879,12,6.64,6.3447
ORD233414,REST0057,CUST11362,COUR1062,-37.812286799999995,144.962027,2020-11-27,10:29:00,1,0,Motorbike,"[('lassi', 3), ('panipuri', 2)]",0,74.82,421,1,7.82,2.9139
ORD012949,REST0337,CUST04294,COUR1074,-37.824608000000005,144.99058369999997,2020-19-09,12:27:41,1,1,Motorbike,"[('fish finger', 3), ('aloo posto', 2), ('fish curry', 3), ('chicken dak bunglow', 2)]",40,85.266,4392,9,6.3,6.3341
ORD318143,REST0057,CUST08745,COUR1124,-37.8114301,144.9647417,2020-07-20,20:34:17,0,0,Motorbike,"[('lassi', 2), ('potato twister', 3)]",20,51.008,151,0,7.82,3.0553
ORD014101,REST0732,CUST00067,COUR3800,-37.800566100000005,144.97651169999997,2020-23-11,10:21:05,0,0,Bike,"[('paneer burger', 1), ('salads', 2)]",10,22.662,3415,17,6.97,4.5419
ORD142225,REST1634,CUST08992,COUR1519,-37.8120156,144.95927749999998,2020-04-19,19:38:54,1,1,Bike,"[('supreme pizza', 1), ('potato wedges', 2), ('thin crust pizza', 2), ('pasta', 3)]",20,87.512,2750,14,5.31,6.9589
ORD016603,REST0337,CUST09695,COUR4908,-37.825352,145.00337230000002,2020-01-22,23:20:26,0,0,Car,"[('bhetki paturi', 1), ('chicken dak bunglow', 3), ('alur dom', 2)]",0,76.51,5593,13,6.3,4.0709
ORD290736,REST0337,CUST04785,COUR3801,-37.8047047,144.92791619999997,2020-02-25,20:58:01,0,0,Bike,"[('bhetki paturi', 1), ('fish curry', 1)]",0,20.66,2453,12,7.88,3.8068
ORD301515,REST1634,CUST09203,COUR3124,-37.8087869,144.96674380000002,2020-11-19,16:36:55,0,0,Motorbike,"[('pasta', 3), ('farm pizza', 3), ('thin crust pizza', 3)]",10,107.973,2178,4,5.31,3.2661
ORD112899,REST0057,CUST07287,COUR2413,-37.822251200000004,144.9497707,2020-03-17,20:30:19,0,0,Motorbike,"[('chocolate sandwich', 3), ('chilli cheese', 3)]",0,66.99,2375,5,6.26,3.2172
ORD271825,REST0057,CUST10144,COUR0171,-37.809264500000005,145.00144540000002,2020-08-02,00:19:46,0,1,Motorbike,"[('panipuri', 1), ('lassi', 2), ('chaat', 1)]",0,57.66,3505,7,6.26,4.5638
ORD126138,REST0732,CUST02376,COUR3854,-37.822548299999994,144.95459730000002,2020-12-01,01:34:56,0,0,Motorbike,"[('sandwiches', 1), ('salads', 3), ('paneer burger', 2), ('burgers', 3)]",0,111.78,6607,13,6.97,4.5818
ORD346422,REST0057,CUST11439,COUR0832,-37.8039953,144.936298,2020-08-10,04:56:42,0,0,Motorbike,"[('cheese sandwich', 1), ('chocolate sandwiches', 1), ('lassi', 2)]",40,33.942,3101,6,7.82,3.3443
ORD314481,REST1136,CUST01732,COUR3062,-37.824290399999995,144.945174,2020-12-11,00:07:54,0,0,Bike,"[('beer', 1), ('palak pakoda', 1), ('mango lassi', 2)]",0,46.35,2561,13,7.51,3.9
ORD215066,REST0732,CUST11662,COUR3238,-37.8188044,144.9527977,2020-03-25,16:40:52,0,0,Car,"[('burgers', 2), ('coffee', 2), ('salads', 2)]",20,53.68,7614,18,6.97,4.7137
ORD255235,REST0337,CUST07098,COUR1008,-37.8054394,144.9521354,2020-07-05,21:09:53,0,1,Bike,"[('fish curry', 3), ('fish cutlet', 1), ('aloo posto', 1)]",0,66.09,1525,8,7.88,4.6917
ORD173214,REST1634,CUST09467,COUR3052,-37.8018117,144.9456606,2020-02-05,13:42:51,1,0,Bike,"[('farm pizza', 1), ('supreme pizza', 2), ('pasta', 3), ('potato wedges', 2)]",0,81.15,1987,22,6.64,6.7892
ORD132119,REST0337,CUST10268,COUR4596,-37.826402,144.951862,2020-09-12,17:40:13,0,1,Bike,"[('fish finger', 2), ('chicken dak bunglow', 1), ('bhetki paturi', 1)]",10,51.795,1604,8,6.3,4.8823
ORD003903,REST0732,CUST05565,COUR3846,-37.812325200000004,144.9480564,2020-12-07,02:10:32,0,0,Car,"[('paneer burger', 2), ('coffee', 2), ('burgers', 3), ('salads', 3)]",40,63.804,8215,20,5.58,4.7919
ORD139686,REST1634,CUST00677,COUR3040,-37.80006229999999,145.0052351,2020-02-24,09:57:21,0,0,Car,"[('farm pizza', 2), ('potato wedges', 2), ('supreme pizza', 3)]",0,64.84,3365,8,6.64,3.8256
ORD189792,REST0057,CUST07388,COUR3776,-37.82338370000001,144.970383,2020-11-20,23:28:21,0,0,Car,"[('potato twister', 3), ('chilli cheese', 1)]",20,32.496,1589,4,6.26,3.1888
ORD093712,REST1634,CUST03529,COUR2016,-37.8227381,145.0031044,2020-05-15,10:21:05,0,0,Bike,"[('supreme pizza', 1), ('ice tea', 3), ('pasta', 2)]",40,54.822,2050,10,6.64,3.992
